slug,ID,model,input_tokens,output_tokens,total_tokens
Compress_17,168,gpt-4,4633,306,4939
Compress_17,168,gpt-4,3225,357,3582
Compress_17,168,gpt-4,3648,357,4005
Compress_17,168,gpt-4,4030,369,4399
Compress_17,168,gpt-4,4424,352,4776
Compress_17,168,gpt-4,4965,382,5347
Compress_17,168,gpt-4,3301,482,3783
Compress_17,168,gpt-4,3848,438,4286
Compress_17,168,gpt-4,4311,422,4733
Compress_17,168,gpt-4,4758,451,5209
Compress_17,168,gpt-4,5373,378,5751
Compress_17,168,gpt-4,3298,365,3663
Compress_17,168,gpt-4,3729,353,4082
Compress_17,168,gpt-4,4107,368,4475
Compress_17,168,gpt-4,4500,370,4870
Compress_17,168,gpt-4,5778,381,6159
Compress_17,168,gpt-4,3301,411,3712
Compress_17,168,gpt-4,3778,420,4198
Compress_17,168,gpt-4,4223,458,4681
Compress_17,168,gpt-4,4706,413,5119
Compress_17,168,gpt-4,6186,412,6598
Compress_17,168,gpt-4,3331,401,3732
Compress_17,168,gpt-4,3798,441,4239
Compress_17,168,gpt-4,4264,438,4702
Compress_17,168,gpt-4,4727,430,5157
Compress_17,168,gpt-4,6624,543,7167
Compress_17,168,gpt-4,3462,372,3834
Compress_17,168,gpt-4,3899,368,4267
Compress_17,168,gpt-4,4291,404,4695
Compress_17,168,gpt-4,4719,412,5131
Compress_18,169,gpt-4,5830,375,6205
Compress_18,169,gpt-4,3345,350,3695
Compress_18,169,gpt-4,6826,386,7212
Compress_18,169,gpt-4,7237,375,7612
Compress_18,169,gpt-4,7636,393,8029
Compress_18,169,gpt-4,6420,473,6893
Compress_18,169,gpt-4,3442,363,3805
Compress_18,169,gpt-4,6919,330,7249
Compress_18,169,gpt-4,3299,417,3716
Compress_18,169,gpt-4,7275,337,7612
Compress_18,169,gpt-4,3306,335,3641
Compress_18,169,gpt-4,7638,316,7954
Compress_18,169,gpt-4,3285,319,3604
Compress_18,169,gpt-4,7980,322,8302
Compress_18,169,gpt-4,8324,394,8718
Compress_18,169,gpt-4,3363,375,3738
Compress_18,169,gpt-4,6946,391,7337
Compress_19,170,gpt-4,3318,364,3682
Compress_21,171,gpt-4,14531,133,14664
Compress_23,172,gpt-4,2514,184,2698
Compress_24,173,gpt-4,3302,438,3740
Compress_24,173,gpt-4,3401,374,3775
Compress_24,173,gpt-4,3840,353,4193
Compress_24,173,gpt-4,4218,341,4559
Compress_24,173,gpt-4,4584,354,4938
Compress_24,173,gpt-4,3955,395,4350
Compress_24,173,gpt-4,3358,381,3739
Compress_24,173,gpt-4,3804,458,4262
Compress_24,173,gpt-4,4287,455,4742
Compress_24,173,gpt-4,4767,465,5232
Compress_24,173,gpt-4,4377,370,4747
Compress_24,173,gpt-4,3333,357,3690
Compress_24,173,gpt-4,3755,353,4108
Compress_24,173,gpt-4,4133,382,4515
Compress_24,173,gpt-4,4540,369,4909
Compress_24,173,gpt-4,4774,374,5148
Compress_24,173,gpt-4,3337,376,3713
Compress_24,173,gpt-4,3778,476,4254
Compress_24,173,gpt-4,4278,389,4667
Compress_24,173,gpt-4,4692,382,5074
Compress_24,173,gpt-4,5175,316,5491
Compress_24,173,gpt-4,3279,374,3653
Compress_24,173,gpt-4,3762,331,4093
Compress_24,173,gpt-4,4074,353,4427
Compress_24,173,gpt-4,4452,470,4922
Compress_24,173,gpt-4,5518,361,5879
Compress_24,173,gpt-4,3324,395,3719
Compress_24,173,gpt-4,3783,384,4167
Compress_24,173,gpt-4,4191,373,4564
Compress_24,173,gpt-4,4589,424,5013
Compress_24,173,gpt-4,5906,433,6339
Compress_24,173,gpt-4,3396,368,3764
Compress_24,173,gpt-4,3829,381,4210
Compress_24,173,gpt-4,4234,393,4627
Compress_24,173,gpt-4,4652,397,5049
Compress_25,174,gpt-4,2930,129,3059
Compress_25,174,gpt-4,3270,129,3399
Compress_25,174,gpt-4,3422,114,3536
Compress_25,174,gpt-4,3559,113,3672
Compress_25,174,gpt-4,3695,108,3803
Compress_25,174,gpt-4,3825,109,3934
Compress_25,174,gpt-4,3956,110,4066
Compress_26,175,gpt-4,2912,159,3071
Compress_27,176,gpt-4,4737,345,5082
Compress_27,176,gpt-4,3280,382,3662
Compress_27,176,gpt-4,3770,383,4153
Compress_27,176,gpt-4,4177,414,4591
Compress_27,176,gpt-4,4571,416,4987
Compress_27,176,gpt-4,5296,316,5612
Compress_27,176,gpt-4,3251,349,3600
Compress_27,176,gpt-4,3665,364,4029
Compress_27,176,gpt-4,4053,368,4421
Compress_27,176,gpt-4,4446,353,4799
Compress_27,176,gpt-4,5638,389,6027
Compress_27,176,gpt-4,3325,452,3777
Compress_27,176,gpt-4,3885,398,4283
Compress_27,176,gpt-4,4264,428,4692
Compress_27,176,gpt-4,4760,399,5159
Compress_27,176,gpt-4,6054,398,6452
Compress_27,176,gpt-4,3333,356,3689
Compress_27,176,gpt-4,3754,353,4107
Compress_27,176,gpt-4,4132,365,4497
Compress_27,176,gpt-4,4522,417,4939
Compress_27,176,gpt-4,6478,373,6851
Compress_27,176,gpt-4,3308,342,3650
Compress_27,176,gpt-4,3714,398,4112
Compress_27,176,gpt-4,4136,379,4515
Compress_27,176,gpt-4,4540,387,4927
Compress_27,176,gpt-4,6877,438,7315
Compress_27,176,gpt-4,3373,441,3814
Compress_27,176,gpt-4,3878,413,4291
Compress_27,176,gpt-4,4315,386,4701
Compress_27,176,gpt-4,4726,395,5121
Compress_27,176,gpt-4,7341,395,7736
Compress_27,176,gpt-4,3330,354,3684
Compress_27,176,gpt-4,3748,335,4083
Compress_27,176,gpt-4,4108,328,4436
Compress_27,176,gpt-4,4461,340,4801
Compress_28,177,gpt-4,4375,179,4554
Compress_28,177,gpt-4,2906,212,3118
Compress_28,177,gpt-4,3228,168,3396
Compress_30,178,gpt-4,5020,252,5272
Compress_31,179,gpt-4,5720,333,6053
Compress_31,179,gpt-4,3256,403,3659
Compress_31,179,gpt-4,3783,349,4132
Compress_31,179,gpt-4,4157,358,4515
Compress_31,179,gpt-4,4539,373,4912
Compress_31,179,gpt-4,6268,293,6561
Compress_31,179,gpt-4,3215,381,3596
Compress_31,179,gpt-4,3785,367,4152
Compress_31,179,gpt-4,4111,361,4472
Compress_31,179,gpt-4,4497,369,4866
Compress_31,179,gpt-4,6587,380,6967
Compress_31,179,gpt-4,3303,389,3692
Compress_31,179,gpt-4,3815,350,4165
Compress_31,179,gpt-4,4189,350,4539
Compress_31,179,gpt-4,4564,359,4923
Compress_31,179,gpt-4,6994,476,7470
Compress_31,179,gpt-4,3399,369,3768
Compress_31,179,gpt-4,3924,299,4223
Compress_31,179,gpt-4,4216,359,4575
Compress_31,179,gpt-4,4600,379,4979
Compress_31,179,gpt-4,7497,373,7870
Compress_31,179,gpt-4,3296,353,3649
Compress_31,179,gpt-4,3772,409,4181
Compress_31,179,gpt-4,4270,426,4696
Compress_31,179,gpt-4,4655,395,5050
Compress_31,179,gpt-4,7897,397,8294
Compress_31,179,gpt-4,3319,529,3848
Compress_31,179,gpt-4,4035,449,4484
Compress_31,179,gpt-4,4444,527,4971
Compress_31,179,gpt-4,4996,438,5434
Compress_31,179,gpt-4,8320,497,8817
Compress_31,179,gpt-4,3420,436,3856
Compress_31,179,gpt-4,3980,419,4399
Compress_31,179,gpt-4,4423,423,4846
Compress_31,179,gpt-4,4871,468,5339
Compress_32,180,gpt-4,3463,399,3862
Compress_32,180,gpt-4,3326,701,4027
Compress_32,180,gpt-4,4077,652,4729
Compress_32,180,gpt-4,3579,580,4159
Compress_32,180,gpt-4,4268,471,4739
Compress_32,180,gpt-4,4764,357,5121
Compress_32,180,gpt-4,5146,416,5562
Compress_32,180,gpt-4,4756,451,5207
Compress_32,180,gpt-4,3378,489,3867
Compress_32,180,gpt-4,3976,479,4455
Compress_32,180,gpt-4,4480,381,4861
Compress_32,180,gpt-4,4885,348,5233
Compress_32,180,gpt-4,5234,620,5854
Compress_32,180,gpt-4,3546,490,4036
Compress_32,180,gpt-4,4145,491,4636
Compress_32,180,gpt-4,4661,639,5300
Compress_32,180,gpt-4,5325,491,5816
Compress_32,180,gpt-4,5880,444,6324
Compress_32,180,gpt-4,3371,497,3868
Compress_32,180,gpt-4,3978,464,4442
Compress_32,180,gpt-4,4466,472,4938
Compress_32,180,gpt-4,4963,452,5415
Compress_32,180,gpt-4,6351,586,6937
Compress_32,180,gpt-4,3512,396,3908
Compress_32,180,gpt-4,4017,433,4450
Compress_32,180,gpt-4,4475,443,4918
Compress_32,180,gpt-4,4943,449,5392
Compress_32,180,gpt-4,6963,567,7530
Compress_32,180,gpt-4,3493,561,4054
Compress_35,181,gpt-4,4717,227,4944
Compress_35,181,gpt-4,2994,275,3269
Compress_35,181,gpt-4,3370,344,3714
Compress_35,181,gpt-4,3739,328,4067
Compress_35,181,gpt-4,4092,335,4427
Compress_35,181,gpt-4,5159,327,5486
Compress_35,181,gpt-4,3093,263,3356
Compress_35,181,gpt-4,3456,322,3778
Compress_35,181,gpt-4,3803,424,4227
Compress_35,181,gpt-4,4252,399,4651
Compress_35,181,gpt-4,5512,321,5833
Compress_35,181,gpt-4,3088,283,3371
Compress_35,181,gpt-4,3472,349,3821
Compress_35,181,gpt-4,3846,452,4298
Compress_35,181,gpt-4,4323,420,4743
Compress_35,181,gpt-4,5860,400,6260
Compress_35,181,gpt-4,3167,324,3491
Compress_36,182,gpt-4,3863,48,3911
Compress_36,182,gpt-4,2648,79,2727
Compress_36,182,gpt-4,4126,111,4237
Compress_36,182,gpt-4,4260,94,4354
Compress_36,182,gpt-4,2693,77,2770
Compress_36,182,gpt-4,4380,112,4492
Compress_37,183,gpt-4,3894,644,4538
Compress_38,184,gpt-4,3673,94,3767
Compress_38,184,gpt-4,2741,156,2897
Compress_38,184,gpt-4,3007,169,3176
Compress_38,184,gpt-4,3200,226,3426
Compress_38,184,gpt-4,3451,226,3677
Compress_38,184,gpt-4,3982,115,4097
Compress_38,184,gpt-4,2762,128,2890
Compress_38,184,gpt-4,3000,170,3170
Compress_38,184,gpt-4,3195,166,3361
Compress_38,184,gpt-4,3386,173,3559
Compress_38,184,gpt-4,4124,130,4254
Compress_38,184,gpt-4,2776,113,2889
Compress_38,184,gpt-4,2998,195,3193
Compress_40,185,gpt-4,5340,240,5580
Compress_40,185,gpt-4,3064,323,3387
Compress_40,185,gpt-4,3587,347,3934
Compress_40,185,gpt-4,3955,447,4402
Compress_40,185,gpt-4,4431,386,4817
Compress_40,185,gpt-4,5795,301,6096
Compress_40,185,gpt-4,3125,427,3552
Compress_40,185,gpt-4,3752,354,4106
Compress_40,185,gpt-4,4130,444,4574
Compress_40,185,gpt-4,4599,310,4909
Compress_40,185,gpt-4,6123,320,6443
Compress_40,185,gpt-4,3144,416,3560
Compress_40,185,gpt-4,3760,477,4237
Compress_40,185,gpt-4,4261,310,4571
Compress_40,185,gpt-4,4596,395,4991
Compress_40,185,gpt-4,6470,330,6800
Compress_40,185,gpt-4,3154,327,3481
Compress_40,185,gpt-4,3681,321,4002
Compress_40,185,gpt-4,4026,322,4348
Compress_40,185,gpt-4,4372,280,4652
Compress_40,185,gpt-4,6827,347,7174
Compress_40,185,gpt-4,3171,306,3477
Compress_40,185,gpt-4,3677,309,3986
Compress_40,185,gpt-4,4011,264,4275
Compress_40,185,gpt-4,4299,287,4586
Compress_40,185,gpt-4,7201,425,7626
Compress_40,185,gpt-4,3249,391,3640
Compress_40,185,gpt-4,3836,424,4260
Compress_40,185,gpt-4,4288,543,4831
Compress_40,185,gpt-4,4845,397,5242
Compress_40,185,gpt-4,7653,341,7994
Compress_40,185,gpt-4,3165,318,3483
Compress_40,185,gpt-4,3682,296,3978
Compress_40,185,gpt-4,4003,284,4287
Compress_40,185,gpt-4,4312,336,4648
Compress_41,186,gpt-4,7212,854,8066
Compress_41,186,gpt-4,4269,852,5121
Compress_41,186,gpt-4,5316,976,6292
Compress_41,186,gpt-4,6325,951,7276
Compress_41,186,gpt-4,7293,973,8266
Compress_41,186,gpt-4,8281,873,9154
Compress_41,186,gpt-4,4287,944,5231
Compress_41,186,gpt-4,5425,898,6323
Compress_41,186,gpt-4,9180,817,9997
Compress_41,186,gpt-4,4231,928,5159
Compress_41,186,gpt-4,5353,909,6262
Compress_41,186,gpt-4,6298,825,7123
Compress_41,186,gpt-4,7136,920,8056
Compress_41,186,gpt-4,10023,854,10877
Compress_41,186,gpt-4,4269,902,5171
Compress_41,186,gpt-4,10904,839,11743
Compress_41,186,gpt-4,4253,893,5146
Compress_41,186,gpt-4,5341,915,6256
Compress_41,186,gpt-4,11769,918,12687
Compress_41,186,gpt-4,4333,993,5326
Compress_41,186,gpt-4,5504,1092,6596
Compress_41,186,gpt-4,6620,1097,7717
Compress_41,186,gpt-4,7741,1045,8786
Compress_41,186,gpt-4,12714,888,13602
Compress_41,186,gpt-4,4303,1100,5403
Compress_41,186,gpt-4,5582,1047,6629
Compress_41,186,gpt-4,6670,1052,7722
Compress_41,186,gpt-4,7730,1111,8841
Compress_44,187,gpt-4,2599,83,2682
Compress_45,188,gpt-4,5041,202,5243
Compress_46,189,gpt-4,2528,75,2603
Compress_46,189,gpt-4,2700,154,2854
Compress_46,189,gpt-4,2963,112,3075
Compress_46,189,gpt-4,3099,118,3217
Compress_46,189,gpt-4,3242,135,3377
Compress_46,189,gpt-4,2817,94,2911
Compress_46,189,gpt-4,2719,135,2854
Compress_46,189,gpt-4,2962,151,3113
Compress_46,189,gpt-4,3137,104,3241
Compress_46,189,gpt-4,3265,120,3385
Compress_46,189,gpt-4,2937,88,3025
Compress_46,189,gpt-4,2713,121,2834
Compress_46,189,gpt-4,2942,111,3053
Compress_46,189,gpt-4,3077,85,3162
Compress_46,189,gpt-4,3187,123,3310
Compress_46,189,gpt-4,3051,63,3114
Compress_46,189,gpt-4,2688,120,2808
Compress_46,189,gpt-4,2916,112,3028
Compress_46,189,gpt-4,3052,94,3146
Compress_46,189,gpt-4,3171,94,3265
Compress_46,189,gpt-4,3140,82,3222
Compress_46,189,gpt-4,2707,141,2848
Compress_46,189,gpt-4,2956,103,3059
Compress_46,189,gpt-4,3083,98,3181
Compress_46,189,gpt-4,3205,104,3309
Compress_46,189,gpt-4,3248,96,3344
Compress_46,189,gpt-4,2721,116,2837
Compress_46,189,gpt-4,2945,122,3067
Compress_46,189,gpt-4,3091,83,3174
Compress_46,189,gpt-4,3198,89,3287
Compress_46,189,gpt-4,3370,94,3464
Compress_46,189,gpt-4,2719,176,2895
Compress_46,189,gpt-4,3004,121,3125
Compress_46,189,gpt-4,3149,119,3268
Compress_46,189,gpt-4,3293,126,3419
Csv_1,190,gpt-4,2559,113,2672
Csv_1,190,gpt-4,2739,116,2855
Csv_1,190,gpt-4,2917,147,3064
Csv_1,190,gpt-4,3088,130,3218
Csv_1,190,gpt-4,3243,140,3383
Csv_1,190,gpt-4,2887,98,2985
Csv_1,190,gpt-4,2723,140,2863
Csv_1,190,gpt-4,2925,118,3043
Csv_1,190,gpt-4,3067,149,3216
Csv_1,190,gpt-4,3241,122,3363
Csv_1,190,gpt-4,3011,119,3130
Csv_1,190,gpt-4,2744,126,2870
Csv_1,190,gpt-4,2933,142,3075
Csv_1,190,gpt-4,3100,131,3231
Csv_1,190,gpt-4,3255,169,3424
Csv_1,190,gpt-4,3156,113,3269
Csv_1,190,gpt-4,2739,100,2839
Csv_1,190,gpt-4,2902,108,3010
Csv_1,190,gpt-4,3034,117,3151
Csv_1,190,gpt-4,3175,155,3330
Csv_1,190,gpt-4,3296,96,3392
Csv_1,190,gpt-4,2721,112,2833
Csv_1,190,gpt-4,2896,156,3052
Csv_1,190,gpt-4,3076,119,3195
Csv_1,190,gpt-4,3219,170,3389
Csv_1,190,gpt-4,3418,110,3528
Csv_1,190,gpt-4,2735,131,2866
Csv_1,190,gpt-4,2928,185,3113
Csv_1,190,gpt-4,3138,163,3301
Csv_1,190,gpt-4,3325,188,3513
Csv_1,190,gpt-4,3554,96,3650
Csv_1,190,gpt-4,2721,183,2904
Csv_1,190,gpt-4,2967,155,3122
Csv_1,190,gpt-4,3146,117,3263
Csv_1,190,gpt-4,3287,165,3452
Csv_2,191,gpt-4,2573,95,2668
Csv_2,191,gpt-4,2744,103,2847
Csv_2,191,gpt-4,2943,125,3068
Csv_3,192,gpt-4,3297,157,3454
Csv_3,192,gpt-4,2921,424,3345
Csv_3,192,gpt-4,3668,185,3853
Csv_3,192,gpt-4,2949,153,3102
Csv_3,192,gpt-4,3407,194,3601
Csv_3,192,gpt-4,3625,214,3839
Csv_3,192,gpt-4,3864,280,4144
Csv_3,192,gpt-4,3879,162,4041
Csv_3,192,gpt-4,2926,268,3194
Csv_3,192,gpt-4,3499,191,3690
Csv_3,192,gpt-4,3714,194,3908
Csv_3,192,gpt-4,3933,173,4106
Csv_3,192,gpt-4,4067,143,4210
Csv_3,192,gpt-4,2907,343,3250
Csv_3,192,gpt-4,4236,168,4404
Csv_3,192,gpt-4,4426,202,4628
Csv_3,192,gpt-4,4650,221,4871
Csv_4,193,gpt-4,2433,42,2475
Csv_5,194,gpt-4,2538,52,2590
Csv_6,195,gpt-4,3306,82,3388
Csv_9,196,gpt-4,2476,88,2564
Csv_9,196,gpt-4,2740,131,2871
Csv_9,196,gpt-4,2960,146,3106
Csv_10,197,gpt-4,2951,123,3074
Csv_11,198,gpt-4,4030,359,4389
Csv_14,199,gpt-4,11812,890,12702
Csv_14,199,gpt-4,4295,619,4914
Csv_14,199,gpt-4,5264,616,5880
Csv_14,199,gpt-4,5904,646,6550
Csv_14,199,gpt-4,6575,647,7222
Csv_14,199,gpt-4,12917,681,13598
Csv_14,199,gpt-4,4085,843,4928
Csv_14,199,gpt-4,5500,735,6235
Csv_14,199,gpt-4,13624,945,14569
Csv_14,199,gpt-4,4350,733,5083
Csv_15,200,gpt-4,5708,788,6496
Csv_15,200,gpt-4,4167,639,4806
Gson_5,201,gpt-4,5121,1334,6455
Gson_5,201,gpt-4,5225,1353,6578
Gson_5,201,gpt-4,6687,1389,8076
Gson_6,202,gpt-4,2588,221,2809
Gson_6,202,gpt-4,3019,172,3191
Gson_6,202,gpt-4,3214,171,3385
Gson_6,202,gpt-4,3408,172,3580
Gson_6,202,gpt-4,3603,171,3774
Gson_6,202,gpt-4,3797,325,4122
Gson_6,202,gpt-4,4145,287,4432
Gson_11,203,gpt-4,2452,132,2584
Gson_12,204,gpt-4,2880,107,2987
Gson_13,205,gpt-4,4104,827,4931
Gson_13,205,gpt-4,4184,818,5002
Gson_13,205,gpt-4,5096,823,5919
Gson_13,205,gpt-4,5941,823,6764
Gson_13,205,gpt-4,6790,826,7616
Gson_13,205,gpt-4,5146,960,6106
Gson_13,205,gpt-4,4316,835,5151
Gson_13,205,gpt-4,5244,976,6220
Gson_13,205,gpt-4,6242,922,7164
Gson_13,205,gpt-4,7190,971,8161
Gson_13,205,gpt-4,6132,889,7021
Gson_13,205,gpt-4,4245,998,5243
Gson_13,205,gpt-4,5336,1017,6353
Gson_13,205,gpt-4,6377,1015,7392
Gson_13,205,gpt-4,7416,904,8320
Gson_13,205,gpt-4,7047,861,7908
Gson_13,205,gpt-4,4217,818,5035
Gson_13,205,gpt-4,5128,876,6004
Gson_13,205,gpt-4,6029,953,6982
Gson_13,205,gpt-4,7007,926,7933
Gson_13,205,gpt-4,7934,857,8791
Gson_13,205,gpt-4,4213,902,5115
Gson_13,205,gpt-4,5208,871,6079
Gson_13,205,gpt-4,6103,982,7085
Gson_13,205,gpt-4,8817,921,9738
Gson_13,205,gpt-4,4277,730,5007
Gson_13,205,gpt-4,5100,839,5939
Gson_13,205,gpt-4,5963,835,6798
Gson_13,205,gpt-4,6822,855,7677
Gson_13,205,gpt-4,9764,882,10646
Gson_13,205,gpt-4,4239,834,5073
Gson_13,205,gpt-4,5167,973,6140
Gson_13,205,gpt-4,6164,940,7104
Gson_15,206,gpt-4,2440,76,2516
Gson_16,207,gpt-4,3443,238,3681
Gson_16,207,gpt-4,2797,72,2869
Gson_17,208,gpt-4,2660,56,2716
Gson_17,208,gpt-4,2667,94,2761
Gson_17,208,gpt-4,2931,51,2982
Gson_17,208,gpt-4,2661,83,2744
Gson_17,208,gpt-4,2922,79,3001
Gson_17,208,gpt-4,3025,79,3104
Gson_17,208,gpt-4,3128,99,3227
Gson_17,208,gpt-4,3008,71,3079
Gson_17,208,gpt-4,2681,98,2779
Gson_17,208,gpt-4,2957,102,3059
Gson_17,208,gpt-4,3084,91,3175
Gson_17,208,gpt-4,3200,90,3290
Gson_17,208,gpt-4,3105,72,3177
Gson_17,208,gpt-4,2683,122,2805
Gson_17,208,gpt-4,2984,72,3056
Gson_17,208,gpt-4,3081,51,3132
Gson_17,208,gpt-4,3156,50,3206
Gson_17,208,gpt-4,3204,52,3256
Gson_17,208,gpt-4,2662,804,3466
Gson_17,208,gpt-4,3282,91,3373
Gson_17,208,gpt-4,2702,201,2903
Gson_17,208,gpt-4,3400,118,3518
Gson_17,208,gpt-4,2729,619,3348
Gson_18,209,gpt-4,2456,147,2603
Gson_18,209,gpt-4,2819,160,2979
Gson_18,209,gpt-4,3120,244,3364
Gson_18,209,gpt-4,3388,246,3634
Gson_18,209,gpt-4,3658,268,3926
Gson_18,209,gpt-4,2818,164,2982
Gson_18,209,gpt-4,2835,289,3124
Gson_18,209,gpt-4,3265,319,3584
Gson_18,209,gpt-4,3608,260,3868
Gson_18,209,gpt-4,3893,295,4188
Gson_18,209,gpt-4,3008,201,3209
Gson_18,209,gpt-4,2873,300,3173
Gson_18,209,gpt-4,3315,362,3677
Gson_18,209,gpt-4,3701,274,3975
Gson_18,209,gpt-4,3999,347,4346
Gson_18,209,gpt-4,3236,216,3452
Gson_18,209,gpt-4,2887,181,3068
Gson_18,209,gpt-4,3209,217,3426
Gson_18,209,gpt-4,3451,263,3714
Gson_18,209,gpt-4,3739,273,4012
Gson_18,209,gpt-4,3478,258,3736
Gson_18,209,gpt-4,2930,408,3338
Gson_18,209,gpt-4,3480,443,3923
JacksonCore_3,210,gpt-4,2545,167,2712
JacksonCore_3,210,gpt-4,2923,169,3092
JacksonCore_3,210,gpt-4,3115,192,3307
JacksonCore_3,210,gpt-4,3330,177,3507
JacksonCore_3,210,gpt-4,3530,220,3750
JacksonCore_3,210,gpt-4,3773,231,4004
JacksonCore_3,210,gpt-4,2944,329,3273
JacksonCore_3,210,gpt-4,3368,302,3670
JacksonCore_3,210,gpt-4,3695,321,4016
JacksonCore_3,210,gpt-4,4041,277,4318
JacksonCore_3,210,gpt-4,4031,182,4213
JacksonCore_4,211,gpt-4,3953,185,4138
JacksonCore_4,211,gpt-4,2872,167,3039
JacksonCore_4,211,gpt-4,3139,183,3322
JacksonCore_5,212,gpt-4,3528,171,3699
JacksonCore_6,213,gpt-4,3969,226,4195
JacksonCore_7,214,gpt-4,2872,176,3048
JacksonCore_8,215,gpt-4,2648,199,2847
JacksonCore_11,216,gpt-4,4130,155,4285
JacksonCore_11,216,gpt-4,2854,100,2954
JacksonCore_11,216,gpt-4,3056,115,3171
JacksonCore_11,216,gpt-4,3189,186,3375
JacksonCore_11,216,gpt-4,3406,154,3560
JacksonCore_11,216,gpt-4,4500,102,4602
JacksonCore_11,216,gpt-4,2801,149,2950
JacksonCore_11,216,gpt-4,3014,161,3175
JacksonCore_11,216,gpt-4,3199,139,3338
JacksonCore_11,216,gpt-4,3401,177,3578
JacksonCore_11,216,gpt-4,4629,95,4724
JacksonCore_11,216,gpt-4,2793,130,2923
JacksonCore_11,216,gpt-4,2988,181,3169
JacksonCore_11,216,gpt-4,3194,148,3342
JacksonCore_11,216,gpt-4,3367,151,3518
JacksonCore_11,216,gpt-4,4750,114,4864
JacksonCore_11,216,gpt-4,2812,113,2925
JacksonCore_11,216,gpt-4,3028,279,3307
JacksonCore_11,216,gpt-4,4890,128,5018
JacksonCore_11,216,gpt-4,2826,173,2999
JacksonCore_11,216,gpt-4,5044,146,5190
JacksonCore_11,216,gpt-4,2844,132,2976
JacksonCore_11,216,gpt-4,3079,161,3240
JacksonCore_11,216,gpt-4,3265,118,3383
JacksonCore_11,216,gpt-4,3370,128,3498
JacksonCore_11,216,gpt-4,5216,142,5358
JacksonCore_11,216,gpt-4,2841,122,2963
JacksonCore_11,216,gpt-4,3065,153,3218
JacksonCore_11,216,gpt-4,3243,114,3357
JacksonCore_11,216,gpt-4,3382,137,3519
JacksonCore_15,217,gpt-4,6395,1304,7699
JacksonCore_15,217,gpt-4,7910,1280,9190
JacksonCore_15,217,gpt-4,9212,1341,10553
JacksonCore_15,217,gpt-4,10576,1422,11998
JacksonCore_15,217,gpt-4,12021,1403,13424
JacksonCore_15,217,gpt-4,13447,1401,14848
JacksonCore_15,217,gpt-4,14871,1410,16281
JacksonCore_20,218,gpt-4,2535,102,2637
JacksonCore_21,219,gpt-4,8718,1409,10127
JacksonCore_21,219,gpt-4,5673,1508,7181
JacksonCore_21,219,gpt-4,7513,1724,9237
JacksonCore_21,219,gpt-4,10341,1464,11805
JacksonCore_21,219,gpt-4,5729,1656,7385
JacksonCore_21,219,gpt-4,11832,1459,13291
JacksonCore_21,219,gpt-4,5724,1420,7144
JacksonCore_21,219,gpt-4,7468,1325,8793
JacksonCore_21,219,gpt-4,8818,1430,10248
JacksonCore_21,219,gpt-4,10273,1439,11712
JacksonCore_21,219,gpt-4,13318,1577,14895
JacksonCore_21,219,gpt-4,5842,1151,6993
JacksonCore_21,219,gpt-4,7317,1324,8641
JacksonCore_21,219,gpt-4,8666,1590,10256
JacksonCore_21,219,gpt-4,10281,1562,11843
JacksonCore_21,219,gpt-4,14922,1465,16387
JacksonCore_21,219,gpt-4,5730,1427,7157
JacksonCore_21,219,gpt-4,16414,1404,17818
JacksonCore_21,219,gpt-4,5669,1492,7161
JacksonCore_21,219,gpt-4,7485,1612,9097
JacksonCore_21,219,gpt-4,9122,1394,10516
JacksonCore_21,219,gpt-4,17845,1440,19285
JacksonCore_21,219,gpt-4,5705,1375,7080
JacksonCore_21,219,gpt-4,7403,1563,8966
JacksonCore_21,219,gpt-4,8990,1543,10533
JacksonCore_21,219,gpt-4,10430,1308,11738
JacksonCore_23,220,gpt-4,2432,79,2511
JacksonCore_23,220,gpt-4,2681,81,2762
JacksonCore_23,220,gpt-4,2854,111,2965
JacksonCore_23,220,gpt-4,3040,65,3105
JacksonCore_25,221,gpt-4,3628,332,3960
JacksonCore_26,222,gpt-4,2744,264,3008
JacksonCore_26,222,gpt-4,3092,335,3427
JacksonCore_26,222,gpt-4,3223,283,3506
JacksonCore_26,222,gpt-4,3111,284,3395
JacksonCore_26,222,gpt-4,3490,297,3787
JacksonCore_26,222,gpt-4,3812,248,4060
JacksonCore_26,222,gpt-4,4085,216,4301
JacksonCore_26,222,gpt-4,3533,279,3812
JacksonCore_26,222,gpt-4,3106,229,3335
JacksonCore_26,222,gpt-4,3431,252,3683
JacksonCore_26,222,gpt-4,3708,260,3968
JacksonCore_26,222,gpt-4,3838,259,4097
JacksonCore_26,222,gpt-4,3087,352,3439
JacksonCore_26,222,gpt-4,3535,258,3793
JacksonCore_26,222,gpt-4,3817,258,4075
JacksonCore_26,222,gpt-4,4099,276,4375
JacksonCore_26,222,gpt-4,4124,245,4369
JacksonCore_26,222,gpt-4,3073,237,3310
JacksonCore_26,222,gpt-4,3405,242,3647
JacksonCore_26,222,gpt-4,3671,236,3907
JacksonCore_26,222,gpt-4,3932,252,4184
JacksonCore_26,222,gpt-4,4396,249,4645
JacksonCore_26,222,gpt-4,3077,254,3331
JacksonCore_26,222,gpt-4,3427,270,3697
JacksonCore_26,222,gpt-4,3722,279,4001
JacksonCore_26,222,gpt-4,4025,288,4313
JacksonCore_26,222,gpt-4,4672,248,4920
JacksonCore_26,222,gpt-4,3076,253,3329
